import_country,export_country,trade,trade_prime,dist1,dist2,dist3,dist4,dist5,dist6,border,common_language,both_in_EU,both_in_EFTA,distance
2,10,-6.275178529208869,-6.275178529208869,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,11441.0
2,11,-6.9964783420009775,-6.9964783420009775,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,12928.0
2,12,-4.660940869308814,-4.660940869308814,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8024.0
2,13,-4.509953324206101,-4.509953324206101,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,867.0
2,14,-7.4636439242257,-7.4636439242257,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10277.0
2,15,-5.375968499073261,-5.375968499073261,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4425.0
2,16,-6.684164372631788,-6.684164372631788,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8894.0
2,17,-8.321658844832813,-8.321658844832813,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8004.0
2,18,-5.440500694803663,-5.440500694803663,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7253.0
2,19,-5.778387337349353,-5.778387337349353,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9034.0
2,20,-8.015257625044024,-8.015257625044024,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7985.0
3,1,-3.583205535443224,-3.5832055354432235,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6402.0
3,2,-3.0296702345226163,-3.0296702345226163,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8415.0
3,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,225.0
3,4,-4.8913876375301415,-4.8913876375301415,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8938.0
3,5,-5.415091529636145,-5.415091529636145,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5786.0
3,6,-4.326879979660027,-4.326879979660027,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,935.0
3,7,-3.615451515401303,-3.615451515401303,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,881.0
3,8,-3.621809582738478,-3.6218095827384778,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1184.0
3,9,-6.138206652144175,-6.138206652144175,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10232.0
3,10,-6.4192994134939045,-6.4192994134939045,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6493.0
3,11,-5.614238135843317,-5.614238135843317,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9743.0
3,12,-6.422989807422501,-6.422989807422501,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,15965.0
3,13,-5.353723138779936,-5.353723138779936,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8147.0
3,14,-4.243625233096069,-4.243625233096069,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1872.0
3,15,-6.685473610627051,-6.685473610627051,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10785.0
3,16,-3.301032380828713,-3.3010323808287128,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,579.0
3,17,-4.922361544367614,-4.922361544367614,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1738.0
3,18,-7.005073447064508,-7.005073447064508,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4169.0
3,19,-4.06221212093493,-4.06221212093493,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,674.0
3,20,-3.606734127027001,-3.606734127027001,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,518.0
4,1,-3.832509478047135,-3.832509478047136,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10872.0
4,2,-3.049306519276205,-3.049306519276205,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1763.0
4,3,-5.07124155705424,-5.07124155705424,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8938.0
4,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,231.0
4,5,-6.461290566185372,-6.461290566185372,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5846.0
4,6,-6.218888583960359,-6.218888583960359,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9582.0
4,7,-6.065844605770965,-6.065844605770965,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9736.0
4,8,-5.908598872110446,-5.908598872110446,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9878.0
4,9,-6.249399128846758,-6.249399128846758,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,18530.0
4,10,-5.6286137491985215,-5.6286137491985215,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10367.0
4,11,-6.625921153124219,-6.625921153124219,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,11324.0
4,12,-4.003048009576244,-4.003048009576244,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8156.0
4,13,-4.809786267397442,-4.809786267397442,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1155.0
4,14,-6.80263081095222,-6.80263081095222,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10786.0
4,15,-5.0275661387306805,-5.0275661387306805,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5772.0
4,16,-6.59328421378182,-6.59328421378182,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9311.0
4,17,-8.461260576162294,-8.461260576162294,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8967.0
4,18,-4.611784459471411,-4.611784459471411,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8706.0
4,19,-6.038085467374192,-6.038085467374192,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9605.0
4,20,-8.175854520584899,-8.175854520584899,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8600.0
5,1,-4.31954805830417,-4.31954805830417,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,11771.0
5,2,-3.26796373444915,-3.26796373444915,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,4252.0
5,3,-5.168919154995042,-5.168919154995043,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5786.0
5,4,-5.166740527696795,-5.166740527696796,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5846.0
5,5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,682.0
5,6,-6.129670107805556,-6.129670107805556,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,6720.0
5,7,-6.106206989752963,-6.106206989752964,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6596.0
5,8,-6.214905380880318,-6.214905380880319,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5927.0
5,9,-6.481177334257932,-6.481177334257932,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,14435.0
5,10,-6.117471158114848,-6.117471158114849,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,11646.0
5,11,-6.655960106451135,-6.655960106451135,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,14668.0
5,12,-5.032379203263639,-5.032379203263639,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,10192.0
5,13,-5.082300230620337,-5.082300230620337,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4692.0
5,14,-6.995337875524769,-6.99533787552477,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7286.0
5,15,-4.919103808426163,-4.919103808426163,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4999.0
5,16,-7.106501474126351,-7.106501474126352,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6366.0
5,17,-6.917778019805226,-6.917778019805226,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4559.0
5,18,-4.508156877943974,-4.508156877943975,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3060.0
5,19,-5.200982770698063,-5.200982770698063,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6166.0
5,20,-7.546650940059334,-7.546650940059335,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5268.0
6,1,-3.7480241231518354,-3.7480241231518354,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,5585.0
6,2,-3.416861097769978,-3.416861097769978,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9217.0
6,3,-3.664039156430026,-3.664039156430026,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,935.0
6,4,-5.31135869193815,-5.31135869193815,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9582.0
6,5,-5.356712705454926,-5.356712705454926,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,6720.0
6,6,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,186.0
6,7,-4.320290181338089,-4.320290181338089,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,344.0
6,8,-4.641011618584054,-4.641011618584054,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1435.0
6,9,-6.461033771406233,-6.461033771406233,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9473.0
6,10,-5.55203746104689,-5.55203746104689,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,5728.0
6,11,-6.29328117779511,-6.29328117779511,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8943.0
6,12,-6.4747444584864615,-6.4747444584864615,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,16898.0
6,13,-5.91625018119759,-5.91625018119759,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8880.0
6,14,-4.738374108923588,-4.738374108923588,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1263.0
6,15,-6.94801932099045,-6.94801932099045,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,11719.0
6,16,-4.633578903847705,-4.633578903847705,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,358.0
6,17,-5.3774383006398105,-5.3774383006398105,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2504.0
6,18,-6.763887777515423,-6.763887777515423,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4947.0
6,19,-5.618104635342712,-5.618104635342712,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,777.0
6,20,-5.042056535831556,-5.042056535831556,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1453.0
7,1,-4.164314218753254,-4.164314218753254,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5852.0
7,2,-3.9892821216263177,-3.989282121626318,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9284.0
7,3,-3.0020854900062464,-3.0020854900062464,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,881.0
7,4,-6.049351107565196,-6.049351107565196,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9736.0
7,5,-5.745889375458334,-5.745889375458334,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6596.0
7,6,-4.470160254447751,-4.470160254447751,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,344.0
7,7,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,279.0
7,8,-3.624631986723769,-3.624631986723769,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1106.0
7,9,-6.690354082690276,-6.690354082690276,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9378.0
7,10,-6.530243043922133,-6.530243043922133,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,6017.0
7,11,-7.274453177405105,-7.274453177405105,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9211.0
7,12,-7.29944292623131,-7.29944292623131,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,16788.0
7,13,-5.5705726081423474,-5.5705726081423474,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8989.0
7,14,-3.656512203018609,-3.656512203018609,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1053.0
7,15,-7.5584303521513725,-7.558430352151373,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,11587.0
7,16,-3.631142209422969,-3.631142209422969,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,431.0
7,17,-5.446248037175823,-5.446248037175823,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2259.0
7,18,-6.04147110490348,-6.04147110490348,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4686.0
7,19,-4.882216907805979,-4.882216907805979,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,487.0
7,20,-4.891866335709582,-4.891866335709582,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1371.0
8,1,-4.144601120731421,-4.144601120731421,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6907.0
8,2,-3.569457081771295,-3.5694570817712945,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9138.0
8,3,-2.883986278644834,-2.883986278644834,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1184.0
8,4,-5.653460954976424,-5.653460954976424,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9878.0
8,5,-5.123640887795895,-5.123640887795895,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5927.0
8,6,-5.100174635258351,-5.100174635258351,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1435.0
8,7,-3.3824957441500225,-3.382495744150022,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1106.0
8,8,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,206.0
8,9,-5.898708812828283,-5.898708812828283,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9457.0
8,10,-6.611142885148546,-6.611142885148546,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7099.0
8,11,-7.22381783368252,-7.22381783368252,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10257.0
8,12,-7.478289386761898,-7.478289386761898,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,15983.0
8,13,-5.591459970433404,-5.591459970433404,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8989.0
8,14,-3.865875309640977,-3.865875309640977,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1366.0
8,15,-6.362549624710568,-6.362549624710568,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10830.0
8,16,-3.7757697747775714,-3.7757697747775714,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1298.0
8,17,-4.872172251702704,-4.872172251702704,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1377.0
8,18,-5.550801399544948,-5.550801399544948,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3679.0
8,19,-4.466643365849409,-4.466643365849409,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,684.0
8,20,-4.59886467576727,-4.59886467576727,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1317.0
9,1,-3.8398713184199984,-3.839871318419999,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7658.0
9,2,-3.46660493129836,-3.46660493129836,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,18570.0
9,3,-4.8973248195153465,-4.8973248195153465,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10232.0
9,4,-5.902249522890316,-5.902249522890316,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,18530.0
9,5,-5.558018889280825,-5.558018889280825,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,14435.0
9,6,-6.324207128467412,-6.324207128467412,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9473.0
9,7,-5.835850134517505,-5.835850134517505,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9378.0
9,8,-5.767844507911595,-5.767844507911595,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9457.0
9,9,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1098.0
9,10,-6.338770225908751,-6.338770225908751,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8164.0
9,11,-5.77702754414309,-5.77702754414309,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7422.0
9,12,-6.806048810408309,-6.806048810408309,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,13105.0
9,13,-5.900718861274046,-5.900718861274046,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,18338.0
9,14,-6.198434702182409,-6.198434702182409,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8361.0
9,15,-7.097552656794983,-7.097552656794983,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,15642.0
9,16,-6.3127470063028674,-6.3127470063028674,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9782.0
9,17,-7.625029058687388,-7.625029058687388,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10569.0
9,18,-6.212877319749273,-6.212877319749273,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,11390.0
9,19,-6.361534453033247,-6.361534453033247,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9597.0
9,20,-7.632471541765751,-7.632471541765751,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10641.0
10,1,-1.6560137688150522,-1.6560137688150522,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,556.0
10,2,-3.2409315714847784,-3.2409315714847784,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,11441.0
10,3,-4.69664898104155,-4.69664898104155,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6493.0
10,4,-4.765776190196215,-4.765776190196215,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10367.0
10,5,-5.797708334117295,-5.797708334117296,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,11646.0
10,6,-5.364878885462244,-5.364878885462245,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,5728.0
10,7,-5.729661012692566,-5.729661012692567,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,6017.0
10,8,-5.407127763071659,-5.40712776307166,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7099.0
10,9,-5.576776625390047,-5.576776625390048,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8164.0
10,10,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1189.0
10,11,-3.864086017122074,-3.8640860171220734,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3260.0
10,12,-6.4756873403406825,-6.4756873403406825,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,16263.0
10,13,-5.046228402514873,-5.046228402514874,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10620.0
10,14,-6.399104726374274,-6.399104726374274,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6052.0
10,15,-6.697050286231842,-6.697050286231843,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,15806.0
10,16,-6.100812592209387,-6.100812592209387,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5997.0
10,17,-6.836948952300148,-6.836948952300148,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8211.0
10,18,-6.896516637106924,-6.896516637106924,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10657.0
10,19,-5.829143942271703,-5.829143942271703,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,6497.0
10,20,-6.591220996511712,-6.591220996511712,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6939.0
11,1,-1.402498397193115,-1.4024983971931153,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3359.0
11,2,-2.5997964276776617,-2.5997964276776617,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,12928.0
11,3,-4.072316558349396,-4.072316558349396,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9743.0
11,4,-4.4575469852399925,-4.4575469852399925,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,11324.0
11,5,-5.340249892639312,-5.340249892639312,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,14668.0
11,6,-6.387169544203965,-6.387169544203965,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8943.0
11,7,-5.81115592893677,-5.81115592893677,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9211.0
11,8,-5.181535790076604,-5.181535790076604,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10257.0
11,9,-4.941271639710205,-4.941271639710205,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7422.0
11,10,-5.123231656888068,-5.123231656888068,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3260.0
11,11,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,527.0
11,12,-7.470562356765522,-7.470562356765523,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,13562.0
11,13,-4.279684437915845,-4.279684437915845,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,12070.0
11,14,-5.284626285412919,-5.284626285412919,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,9078.0
11,15,-6.250756485315194,-6.250756485315194,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,16859.0
11,16,-6.210082857248071,-6.210082857248071,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9230.0
11,17,-6.875460390663532,-6.875460390663532,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,11444.0
11,18,-9.82501041343454,-9.82501041343454,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,13890.0
11,19,-6.294838357115687,-6.294838357115687,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9698.0
11,20,-6.033412676802274,-6.033412676802274,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10197.0
12,1,-3.7536527846102574,-3.753652784610258,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,16672.0
12,2,-2.9351708758070982,-2.9351708758070982,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8024.0
12,3,-4.671069608239311,-4.671069608239311,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,15965.0
12,4,-4.334865679616186,-4.334865679616186,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8156.0
12,5,-5.122827487963288,-5.1228274879632885,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,10192.0
12,6,-5.476082982181017,-5.476082982181017,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,16898.0
12,7,-5.711520116614108,-5.711520116614109,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,16788.0
12,8,-5.4457594599523445,-5.445759459952345,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,15983.0
12,9,-7.436427288428768,-7.436427288428769,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,13105.0
